title,subcategory,sub_sub_category
"сайты, контент третьих лиц, спецразделы rutube","По усмотрению Администрации, Пользователю может быть предоставлен доступ к независимым подразделам RUTUBE с аудиовизуальным (и/или иным) Контентом (произведениями/ видеопрограммами разных Правообладателей), который может по усмотрению Администрации быть объединен в рамках единой информационной ПРОМО-витрины с размещением соответствующих идентификационных сведений (текстовых, аудиовизуальных, статических, в т.ч. видеофрагментов видеопрограмм и пр.) о таких подразделах и Правообладателях, аудиовизуальный и/или иной Контент которых, входит в такие подразделы. При этом, каждый такой подраздел, может быть независимым от других подразделов, и для доступа к каждому из них помимо Интеграционной активности (при ее наличии), Администрацией или Правообладателями, могут быть предусмотрены дополнительные вариативные виды рекламных активностей или иные способы доведения аудиовизуального и/или иного Контента, включая доступ за плату или при условии просмотра рекламы и пр., на условиях, определяемых опционально как Администрацией, так и партнерами и/ или Правообладателями, в том числе на условиях самостоятельных соглашений, которые должны будут быть приняты Пользователем, если он желает получить доступ к такому Контенту и/ или подразделу RUTUBE. Для целей настоящего пункта Соглашения под «Интеграционной активностью» понимается совершение Пользователем обязательных действий, необходимых в случаях, определяемых единолично Администрацией, для получения Пользователем возможности доступа к Контенту в RUTUBE, и/или любому разделу RUTUBE (в течение срока, установленного Администрацией, после совершения Пользователем соответствующей Интеграционной активности), которые могут включать в себя совершение определенных действий или на отдельной интернет странице, или в специальном web-объекте, интегрированном в интернет страницу или в Мобильное приложение, в том числе, путем применения специальных технологий доведения информации (например, технологии full-pop-up, full-wow-roll и пр.).",[]
"технические требования к устройствам пользователя, материалам пользовательского контента","Информация и Контент, размещаются на RUTUBE в том случае, если Автор присылает их в соответствии с техническими требованиями, установленными данным пунктом 8 Соглашения. Администрация имеет право не размещать Информацию и Контент в случае, если они не будут соответствовать данным требованиям.",[]
"технические требования к устройствам пользователя, материалам пользовательского контента","Видео и аудио материалы должны предоставляться в распространенных форматах (Windows Media Video, Apple QuickTime, MPEG 1-4, DivX, XviD, 3gp) длительностью, установленной текущим функционалом RUTUBE и интерфейсом Личного кабинета. В целях идентификации Автора страница просмотра материалов может содержать информацию, указанную в п.  Соглашения.",[]
"технические требования к устройствам пользователя, материалам пользовательского контента",Информация и Контент размещаются на RUTUBE путем загрузки через пользовательский интерфейс Личного кабинета.,[]
"технические требования к устройствам пользователя, материалам пользовательского контента",Для получения доступа к RUTUBE Пользователю требуется Устройство с установленной на нем операционной системой и программными приложениями для взаимодействия с глобальной сетью Интернет.,[]
отказ от гарантий и ограничение ответственности,"Пользователь полностью осознает и подтверждает, что он использует RUTUBE полностью на свой риск. Администрация особо подчеркивает отсутствие каких-либо гарантий, как выраженных, так и не выраженных, включая, помимо прочего, гарантии качества RUTUBE, Сайт, любые сервисы Сайта, пригодности их для той или иной цели. Пользователь осознает и соглашается с тем, что никакое программное обеспечение не свободно от ошибок и что в программном обеспечении могут присутствовать ошибки или дефекты, и соглашается, что существование несущественных ошибок не является нарушением Соглашения и основанием для ответственности Администрации.",[]
отказ от гарантий и ограничение ответственности,"Администрация не гарантирует, что (1) RUTUBE будет отвечать требованиям Пользователя, что (2) RUTUBE будет поставляться бесперебойно, вовремя, безошибочно и безопасно, что (3) результаты, полученные в результате использования RUTUBE будет достоверным или надежным, что (4) качество любых товаров, услуг, информации и других материалов, полученных или приобретенных Пользователем посредством RUTUBE будут отвечать ожиданиям Пользователя и что (5) любые ошибки в программном обеспечении будут исправляться.",[]
отказ от гарантий и ограничение ответственности,"Загрузка и получение другим способом любого материала в ходе использования RUTUBE совершается на страх и риск Пользователя, который несет полную ответственность за любые повреждения его компьютера, потерю данных и иные последствия.",[]
отказ от гарантий и ограничение ответственности,"Никакие рекомендации или сведения, полученные Пользователем устно или письменно от Администрации или посредством RUTUBE, не накладывают на Администрацию гарантий, отличных от тех, что оговорены в условиях Соглашения.",[]
отказ от гарантий и ограничение ответственности,"Пользователь в полной мере осознает и подтверждает, что Администрация не несет ответственности за любой прямой, косвенный, случайный, специальный, вытекающий или наложенный, как наказание ущерб/убыток, включая, помимо прочего, упущенную выгоду, ущерб от использования, потерю данных или какие-либо другие нематериальные потери, репутационный ущерб и иной ущерб (даже если Администрация была уведомлена о возможности такого ущерба), возникающий вследствие: (1) использования или невозможности использования RUTUBE; (2) изменения условий Соглашения, получения данных взамен обретенных через или посредством RUTUBE или в результате заключенных сделок, сообщений и информации, полученных от или посредством RUTUBE; (3) неуполномоченного доступа к данным Пользователя или изменения передаваемых им или хранящихся на сервере данных, в отсутствие официально доказанной вины Администрации; (4) заявлений или поведения любого лица в RUTUBE; (5) любого другого случая, имеющего отношение к RUTUBE.",[]
отказ от гарантий и ограничение ответственности,"Администрация не несет ответственности перед Пользователем или любыми третьими лицами за задержки и перебои в работе, происходящие прямо или косвенно по причине, которая находится вне сферы разумного контроля со стороны Администрации, в т.ч. за неисполнение либо ненадлежащее исполнение своих обязательств вследствие сбоев в телекоммуникационных и энергетических сетях третьих лиц, действий вредоносных программ, а также недобросовестных действий третьих лиц, направленных на несанкционированный доступ и (или) выведение из строя программных и (или) аппаратных средств, используемых для функционирования программного кода RUTUBE, а также за их некорректное функционирование, сбои и перерывы в их работе, повреждение или утерю данных, содержащихся в программном обеспечении RUTUBE, если они были вызваны обстоятельствами непреодолимой силы, в том числе в случае пожаров, эпидемий, чрезвычайных погодных условий, перебоев подачи электроэнергии, распространения вирусных компьютерных программ.",[]
отказ от гарантий и ограничение ответственности,"Пользователь несет единоличную ответственность за принятие или отказ от принятия мер (и самостоятельно несет ответственность за возможные с этим последствия) для: (1) предотвращения любых потерь или ущерба в отношение Контента, размещаемого Пользователем на RUTUBE; (2) создания архивных и резервных копий Контента, размещаемых Пользователем на RUTUBE; и (3) обеспечения безопасности, конфиденциальности и целостности доступа к информации на Персональной странице/ Личному кабинету Пользователя на RUTUBE. Если иное письменно не согласовано Сторонами, то Администрация не выполняет архивацию данных/ Контента Пользователя, не несет ответственности за любые виды убытков, произошедшие вследствие использования или невозможности использования Пользователем Системы RUTUBE или отдельных его частей/функций, и не несет никакой ответственности перед Пользователем или другим лицом за утрату, повреждение или потерю какого-либо контента Пользователя, в том числе из-за возможных ошибок или сбоев в работе, за исключением случаев, прямо предусмотренных законодательством.",[]
отказ от гарантий и ограничение ответственности,"Администрация не несет ответственность за качество сервисов (в частности сервисов передачи данных, операторов сотовых сетей), необходимых для работы с RUTUBE, если их организуют третьи лица, не привлекаемые Администрацией. Пользователь соглашается и осознает с тем, что для работы с RUTUBE, необходимо использовать программное обеспечение (веб‐браузеры, операционные системы и прочее) и оборудование (персональные компьютеры, мобильные телефоны, планшеты, сетевое оборудование и прочее), произведенное и предоставленное третьими лицами, и Администрация не может нести ответственность за качество их работы.",[]
отказ от гарантий и ограничение ответственности,"В любом случае, сумма убытков, о возмещении которых потенциально может идти речь в отношение Пользователя в результате любых нарушений, произошедших по вине Администрации и связанных с использованием RUTUBE, ограничена суммой 1000 (одна тысяча) рублей, включая все необходимые налоги, удержания, комиссии (включая банковские, платежные).",[]
отказ от гарантий и ограничение ответственности,"0 Если иное не оговорено специальным образом в тексте Соглашения и/или в текстах Обязательных документов, и/или в рамках отдельных соглашений по порядку использования RUTUBE (при наличии таких соглашений), то (1) RUTUBE не является площадкой агрегатором информации о товарах (услугах) при продаже товаров (выполнении работ, оказании услуг), как это понимается Законом РФ от 0992 № 2300-1 «О защите прав потребителей». Соответственно, Администрация не признается владельцем такого агрегатора информации о товарах (услугах) при продаже товаров (выполнении работ, оказании услуг), (2) Администрация не осуществляет посредством RUTUBE продажу потребителям - физическим лицам каких-либо товаров (выполнение работ, оказание услуг), в связи с чем положения установленные Законом РФ от 0992 № 2300-1 «О защите прав потребителей», которым устанавливаются права потребителей на приобретение товаров (работ, услуг), не распространяется на взаимоотношения между Администрацией и Пользователями.",[]
отказ от гарантий и ограничение ответственности,"1 Возможность загружать, размещать, хранить, просматривать, промоутировать и осуществлять иные действия в отношении Контента посредством сети Интернет через IP-адрес, предоставляемая неограниченному кругу лиц (Пользователям/ Авторам), а также сам факт предоставления возможности доступа Пользователя к RUTUBE, в рамках настоящего Соглашения, не является какой-либо разновидностью продажи товаров (услуг) дистанционным способом, в том числе посредством информационно-телекоммуникационной сети Интернет, на территории Российской Федерации (соответственно положения статьи 497 Гражданского кодекса Российской Федерации, а также статьи 2 «Дистанционный способ продажи товаров» Закона РФ от 0992 № 2300-1 «О защите прав потребителей» и Правила продажи товаров по договору розничной купли-продажи, перечня товаров длительного пользования, на которые не распространяется требование потребителя о безвозмездном предоставлении ему товара, обладающего этими же основными потребительскими свойствами, на период ремонта или замены такого товара, и перечня непродовольственных товаров надлежащего качества, не подлежащих обмену, а также о внесении изменений в некоторые акты Правительства Российской Федерации (Постановление Правительства РФ от 3020 №2463), не распространяются на взаимоотношения между Пользователем и Администрацией).",[]
отказ от гарантий и ограничение ответственности,"2 Администрация, реализуя свои права, предусмотренные Соглашением, и, если иное специально не оговорено Администрацией, то в случаях когда Пользователю будет предоставлена возможность вступать в любые правоотношения с Партнерами Администрации через специализированные и иные интерфейсы RUTUBE, то такие правоотношения будут регламентироваться исключительно условиями определяемых Партнерами Администрации предложений, которыми решит воспользоваться Пользователь. Указанные условия могут быть доведены до Пользователя такими Партнерами Администрации любым доступным способом, но в любом случае без возложения подобных обязательств на Администрацию.",[]
отказ от гарантий и ограничение ответственности,"3 Пользователь понимает и согласен с тем, что Администрация не несет ответственности за действия Правообладателей Контента по исполнении ими своих обязательств.",[]
отказ от гарантий и ограничение ответственности,"4 Лицо, считающее, что его права и интересы нарушены из-за действий Администрации или третьих лиц в связи с размещением на RUTUBE каких-либо Материалов и/или Информации, обязано уведомить об этом Администрацию, путем направления электронного письма на адрес help@rutube.ru, либо используя форму обратной связи для сообщения о нарушении авторских и/или смежных прав правообладателями в специальном разделе RUTUBE (https://rutube.ru/forms/form/2/), а также руководствуясь порядком, основанном на Регламенте рассмотрения заявлений правообладателей (и/или уполномоченного правообладателем лица), связанных с размещением Пользователями Контента RUTUBE (https://rutube.ru/info/reglament/).",[]
отказ от гарантий и ограничение ответственности,"5 Пользователь осознает и соглашается с тем фактом, что если иное не будет специально оговорено Администрацией, то Информация и Контент Пользователя могут быть доступны неограниченному кругу пользователей сети Интернет в любой точке мира с учетом особенностей архитектуры RUTUBE и глобальной сети Интернет. Администрация не гарантирует Пользователю и не принимает в связи с этим на себя какие-либо обязательства, что функционалом RUTUBE будут реализованы какие-либо доступные Пользователю инструменты для ограничения доступа к контентному содержимому Канала Пользователя (полностью или в части) по территориальному признаку. Указанное означает, что даже если Пользователь установит в описании Контента на своем Канале Пользователя каким-то явным, информированным и доступным для других Пользователей способом ограничения по территориальным пределам доступа к контентному содержимому Канала Пользователя, и если в пользовательском интерфейсе Личного кабинета Пользователя не предусмотрен соответствующий программный функционал для установления территориальных ограничений, то Администрация не принимает на себя обязательство устанавливать или поддерживать в активном состоянии такого рода ограничения в силу особенностей архитектуры RUTUBE. Если Пользователь не согласен с этим, то он не должен размещать, Информацию и Контент на RUTUBE, а если им уже был загружен соответствующий Контент с оговоренными ограничениями (или иными ограничениями, препятствующими использованию Контента на условиях, оговоренных текстом Соглашения), то Пользователь должен удалить такой Контент с RUTUBE. Пользователь самостоятельно обеспечивает соответствие загружаемого им Контента на свой Канал указанным ограничениям и несет единоличную ответственность за любые возможные последствия перед правообладателями в связи с этим. Администрация вправе в любое время вмешаться в споры между Пользователями, но не обязуется делать этого. Администрация не будет нести ответственность за любой результат в этих спорах, включая иски и компенсации любого характера.",[]
отказ от гарантий и ограничение ответственности,"6 При возникновении спора или любой конфликтной ситуации с одним или несколькими Пользователями RUTUBE, то Пользователь освобождает RUTUBE (в том числе сотрудников, директоров, агентов, дочерние предприятия, совместные предприятия и их работников) от исков, требований и компенсаций (фактических и косвенных) любого вида и характера, известных или неизвестных, вытекающих из таких споров или другим образом связанных с ними.",[]
защита персональной информации,"Принимая условия настоящего Соглашения, Пользователь подтверждает свое согласие на обработку Администрацией его персональных данных, предоставленных при регистрации, а также размещаемых Пользователем добровольно на своей Персональной странице. Порядок обработки и защиты персональной информации Пользователей, порядок защиты и обработки их персональных данных, информации о физических лицах, пользующихся услугами RUTUBE, регулируется Политикой конфиденциальности (https://rutube.ru/info/privacy/), Согласием на обработку персональных данных (https://rutube.ru/info/personal/), настоящим Пользовательским Соглашением, Политикой Cookies (Информация об использовании файлов cookie на Сайте и в Сервисах RUTUBE.ru) (https://rutube.ru/info/cookies/), а также иными соглашениями и условиями, поименованными по тексту настоящего Соглашения.",[]
защита персональной информации,"При использовании RUTUBE Администрация вправе запросить у Пользователя следующую персональную информацию: адрес электронной почты, год рождения, пол, номер мобильного телефона, информацию о логине и пароле для доступа к RUTUBE, иную информацию, предусмотренную интерфейсом MULTIPASS, в т.ч. указанную в тексте Согласия на обработку персональных данных, размещенного в сети Интернет по адресу: https://rutube.ru/info/personal/, или указанную в Соглашении. Информация, обязательная для предоставления Пользователем, отмечена Администрацией посредством специальных маркировок, остальная информация предоставляется исключительно на усмотрение Пользователя.",[]
защита персональной информации,"Пользователь уведомлен, что Администрация не получает финансовую информацию о Пользователях. Вся финансовая информация, предоставляемая Пользователем для осуществления каких-либо платежей при использовании RUTUBE, если это предусмотрено функционалом RUTUBE, собирается и обрабатывается указанными в RUTUBE платежными посредниками.",[]
уведомления и сообщения администрации,"1 Пользователь, используя RUTUBE, дает Администрации свое согласие на (1) получение рекламной, маркетинговой, статистической информации, а также, (2) участие в любого вида и формата опросах, (3) совершение любых интеграционных активностей, (4) доведение любой подобной информации путем совмещения с Контентом, включая, но не ограничиваясь, информации направляемой в целях улучшения качества услуг и информирования Пользователей о новых сервисах и возможностях RUTUBE и информации, размещаемой на RUTUBE и/или в процессе демонстрации Контента. Также Пользователь соглашается на получение организационно-технической и иной, в том числе, рекламной/ маркетинговой информации Администрации и/или третьих лиц, рекламодателей, направляемой Администрацией и/или третьими лицами по согласованию с Администрацией, в т.ч. посредством сетей электросвязи, информацию о развитии RUTUBE и его функционала, а также рекламирование собственной деятельности Администрации. Указанная информация может направляться, по выбору Администрации: на адрес электронной почты и/или номер мобильного телефона Пользователя, а также с использованием иных каналов коммуникации, указанных Пользователем при регистрации в RUTUBE и/или дополнительно в Личном кабинете. К указанным в настоящем пункте Соглашения сообщениям не относятся служебные сообщения Администрации, связанные с действиями Пользователя в RUTUBE либо с размещенным им Контентом, включая нотификационные и/или сервисные сообщения, направляемые Пользователю от имени Администрации оператором связи по сети подвижной радиотелефонной связи (передача абонентам индивидуальных сообщений, содержащих цифровые, буквенные или буквенно-цифровые сочетания (коды, пароли), а также иные адресные сообщения, содержащие различную информацию). Указанные нотификационные и/или сервисные сообщения не могут признаваться рекламой. Кроме того, Администрация вправе направлять Пользователю ответы на запросы, направленные Пользователем, и указанные служебные сообщения без каких-либо ограничений или получения дополнительных согласий Пользователя.",[]
уведомления и сообщения администрации,"1 Пользователь вправе отказаться от получения некоторых уведомлений и сообщений Администрации, когда RUTUBE предоставляет такую возможность.",[]
уведомления и сообщения администрации,1 Пользователь в любой момент может изменить периодичность получения указанных информационных сообщений или полностью отказаться от их получения посредством нажатия на соответствующую команду в самом информационном сообщении. При этом от Пользователя может потребоваться осуществление перехода по ссылке на соответствующую Интернет-страницу с целью установки требуемого порядок получения информационных сообщений или отказ от их получения в будущем путем выбора соответствующего пункта в открывшемся меню.,[]
заключительные положения,1 Применимым правом по настоящему Соглашению является право Российской Федерации. Все споры по поводу Соглашения разрешаются согласно действующему законодательству Российской Федерации по месту нахождения Администрации.,[]
заключительные положения,"1 В случае принятия нормативно-правовых актов органами государственной власти Российской Федерации, затрагивающих целиком или в части функционирование RUTUBE, Администрация сохраняет за собой право любых изменений в функционировании RUTUBE, направленных на приведение последнего в соответствие с новыми нормами.",[]
заключительные положения,"1 Администрация не занимается предварительной модерацией или цензурой Контента (в том числе комментариев) Пользователей и если соответствующая обязанность не будет возложена на Администрацию действующим российским законодательством, то. Администрация предпринимает действия по защите прав и интересов третьих лиц только после обращения заинтересованного лица к Администрации в установленном Администрацией порядке. При этом Администрация вправе по собственному усмотрению ограничить или убрать из RUTUBE возможность комментирования Контента Пользователями без предварительного уведомления последних.",[]
заключительные положения,"1 Права на все объекты, составляющие технологию RUTUBE (программный код RUTUBE, Сайта RUTUBE, Мобильного приложения, их дизайна в целом и в части отдельных элементов, права на Базу данных за исключением Пользовательского контента и Единиц контента/ материалов, размещаемых Автором, Пользователем, Партнером, Правообладателем) принадлежат Администрации или управляются ею на законных основаниях. Указанные объекты являются результатом интеллектуальной деятельности Администрации или соответствующих Правообладателей и защищаются российским и международным законодательством, регулирующим вопросы интеллектуальной собственности, авторского и смежного права. При этом, государственная регистрация прав на RUTUBE / Базу Данных осуществляется исключительно по единоличному решению Компании.",[]
заключительные положения,"1 По любым претензиям, вопросам и предложениями относительно работы RUTUBE, Пользователи могут обращаться к Администрации по адресам электронной почты: help@rutube.ru. При обращении с претензией к Администрации Пользователь должен предоставить документы, подтверждающие обоснованность претензии, а также указать свои данные Учетной записи в RUTUBE. Указанные адреса электронной почты обязательны при обращении с соответствующим заявлением.",[]
заключительные положения,"1 В соответствии с подп. 6 п. 1 ст. . N 149-ФЗ «Об информации, информационных технологиях и о защите информации» Администрация установила для направления юридически значимых сообщений от Федеральной службы по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор) следующий адрес электронной почты: rkn@rutube.ru. Данный адрес не предназначен для направления сообщений Пользователями в адрес Администрации.",[]
заключительные положения,1 Соглашение вступает в силу с момента его принятия Пользователем и действует в течение неопределенного срока.,[]
заключительные положения,1 Пользователь вправе расторгнуть Соглашение путем удаление своей Учетной записи. Администрация вправе расторгнуть действие настоящего Соглашения путем направления соответствующего уведомления Пользователю.,[]
заключительные положения,"1 После расторжения Соглашения Пользователь теряет все права на использование RUTUBE, а доступ Пользователя к RUTUBE может осуществляться с ограничениями, установленными Администрацией, и/или функционалом RUTUBE.",[]
заключительные положения,"10 В случае если у Пользователя возникают проблемы с использованием RUTUBE, Стороны понимают и соглашаются, что Пользователь обязан до обращения с претензией к Администрации ознакомиться с информацией, указанной на следующей странице: https://rutube.ru/info/faq/. В случае если информация на указанной странице не помогла, Пользователь вправе обратиться c претензией к Администрации по адресу, указанному в п.1 Соглашения, которую Администрация рассматривает в течение 30 (Тридцати) дней с момента получения. Стороны согласились, что все споры, возникающие из отношений Сторон, будут разрешаться в суде по месту нахождения Администрации с обязательным соблюдением досудебного претензионного порядка урегулирования споров.",[]
